,Uniprot_ID,Tm
2233534,O59098,98.0
2233535,O59124,98.0
2233536,O59146,98.0
2233537,O59172,98.0
2233538,O59182,98.0
2233539,O59220,98.0
2233540,O59276,98.0
2233541,O59292,98.0
2233542,O59297,98.0
2233543,O59309,98.0
2233544,O59319,98.0
2233545,O59330,98.0
2233546,O59579,98.0
2233547,O73978,98.0
2233548,O74000,98.0
2233549,O74104,98.0
2233550,O74108,98.0
2233551,P58193,98.0
2233552,P59734,98.0
2233553,Q9V076,96.0
2233554,Q9UYC6,96.0
2233555,Q9V106,96.0
2233556,Q9V168,96.0
2233557,Q9V1G0,96.0
2233558,Q9V292,96.0
2233559,P62008,96.0
2233560,Q9UXV5,96.0
2233561,Q9UXZ1,96.0
2233562,Q9UXZ2,96.0
2233563,Q9UY67,96.0
2233564,Q9UYI5,96.0
2233565,Q9UYR9,96.0
2233566,Q9UYX8,96.0
2233567,Q9UZ20,96.0
2233568,Q9UZ62,96.0
2233569,Q9UZC9,96.0
2233570,Q9UZE7,96.0
2233571,Q9UZK7,96.0
2233572,Q9V0J8,96.0
2233573,Q9V0M2,96.0
2233574,Q9V0P9,96.0
2233575,Q9V0T9,96.0
2233576,Q9V0U0,96.0
2233577,Q9V0W3,96.0
2233578,Q9V119,96.0
2233579,Q9V1B2,96.0
2233580,Q9V1E8,96.0
2233581,Q9V1F2,96.0
2233582,Q9V1I3,96.0
2233583,Q9V1I4,96.0
2233584,Q9V1I5,96.0
2233585,Q9V1I6,96.0
2233586,Q9V1P5,96.0
2233587,Q9V1Z9,96.0
2233588,Q9V202,96.0
2233589,Q9V287,96.0
2233590,Q9V291,96.0
2233591,Q9V2C0,96.0
2233592,Q9V2G3,96.0
2233593,Q9V2G4,96.0
2233594,Q9V2S0,96.0
2233595,P60462,96.0
2233596,P61029,96.0
2233597,P61238,96.0
2233598,P61881,96.0
2233599,P61992,96.0
2233600,P61994,96.0
2233601,P62004,96.0
2233602,P62006,96.0
2233603,P62010,96.0
2233604,P62012,96.0
2233605,P77919,96.0
2233606,Q9UWR8,96.0
2233607,Q9UXS5,96.0
2233608,Q9UXS6,96.0
2233609,Q9UXU0,96.0
2233610,Q9UXU2,96.0
2233611,Q9UXU4,96.0
2233612,Q9UXU5,96.0
2233613,Q9UXU6,96.0
2233614,Q9UXU8,96.0
2233615,Q9UXU9,96.0
2233616,Q9UXX8,96.0
2233617,Q9UXY2,96.0
2233618,Q9UXZ3,96.0
2233619,Q9UY20,96.0
2233620,Q9UY21,96.0
2233621,Q9UYB6,96.0
2233622,Q9UYI4,96.0
2233623,Q9UYI6,96.0
2233624,Q9UYI7,96.0
2233625,Q9UYI8,96.0
2233626,Q9UYJ4,96.0
2233627,Q9UYL3,96.0
2233628,Q9UYL4,96.0
2233629,Q9UYR5,96.0
2233630,Q9UYR6,96.0
2233631,Q9UYS3,96.0
2233632,Q9UYS6,96.0
2233633,Q9UYU9,96.0
2233634,Q9UYV6,96.0
2233635,Q9UYZ3,96.0
2233636,Q9UZ54,96.0
2233637,Q9UZ61,96.0
2233638,Q9UZ94,96.0
2233639,Q9UZC8,96.0
2233640,Q9UZJ5,96.0
2233641,Q9UZJ7,96.0
2233642,Q9UZK3,96.0
2233643,Q9UZL4,96.0
2233644,Q9UZP1,96.0
2233645,Q9V005,96.0
2233646,Q9V024,96.0
2233647,Q9V085,96.0
2233648,Q9V099,96.0
2233649,Q9V0D2,96.0
2233650,Q9V0D9,96.0
2233651,Q9V0E3,96.0
2233652,Q9V0E4,96.0
2233653,Q9V0G0,96.0
2233654,Q9V0G1,96.0
2233655,Q9V0G8,96.0
2233656,Q9V0H5,96.0
2233657,Q9V0M0,96.0
2233658,Q9V0V3,96.0
2233659,Q9V0V5,96.0
2233660,Q9V0V6,96.0
2233661,Q9V0V7,96.0
2233662,Q9V0X2,96.0
2233663,Q9V0Y1,96.0
2233664,Q9V0Y8,96.0
2233665,Q9V0Y9,96.0
2233666,Q9V0Z2,96.0
2233667,Q9V105,96.0
2233668,Q9V109,96.0
2233669,Q9V112,96.0
2233670,Q9V118,96.0
2233671,Q9V120,96.0
2233672,Q9V138,96.0
2233673,Q9V148,96.0
2233674,Q9V151,96.0
2233675,Q9V159,96.0
2233676,Q9V191,96.0
2233677,Q9V195,96.0
2233678,Q9V196,96.0
2233679,Q9V197,96.0
2233680,Q9V1A0,96.0
2233681,Q9V1B3,96.0
2233682,Q9V1F3,96.0
2233683,Q9V1F5,96.0
2233684,Q9V1H5,96.0
2233685,Q9V1J9,96.0
2233686,Q9V1N3,96.0
2233687,Q9V1N4,96.0
2233688,Q9V1P2,96.0
2233689,Q9V1P8,96.0
2233690,Q9V1Q1,96.0
2233691,Q9V1Q4,96.0
2233692,Q9V1T5,96.0
2233693,Q9V1T6,96.0
2233694,Q9V1T7,96.0
2233695,Q9V1T8,96.0
2233696,Q9V1T9,96.0
2233697,Q9V1U0,96.0
2233698,Q9V1U1,96.0
2233699,Q9V1U2,96.0
2233700,Q9V1U5,96.0
2233701,Q9V1U6,96.0
2233702,Q9V1U7,96.0
2233703,Q9V1U8,96.0
2233704,Q9V1U9,96.0
2233705,Q9V1V0,96.0
2233706,Q9V1V1,96.0
2233707,Q9V1V2,96.0
2233708,Q9V1V3,96.0
2233709,Q9V1V4,96.0
2233710,Q9V1V5,96.0
2233711,Q9V1V6,96.0
2233712,Q9V1V7,96.0
2233713,Q9V1V8,96.0
2233714,Q9V1Z8,96.0
2233715,Q9V216,96.0
2233716,Q9V225,96.0
2233717,Q9V233,96.0
2233718,Q9V288,96.0
2233719,Q9V297,96.0
2233720,Q9V2B7,96.0
2233721,Q9V2C1,96.0
2233722,Q9V2C4,96.0
2233723,Q9V2C5,96.0
2233724,Q9V2C6,96.0
2233725,Q9V2E4,96.0
2233726,Q9V2F2,96.0
2233727,Q9V2F6,96.0
2233728,Q9V2F9,96.0
2233729,Q9V2K7,96.0
2233730,Q9V2K9,96.0
2233731,Q9V2L5,96.0
2233732,Q9V2M8,96.0
2233733,Q9V2P6,96.0
2233734,Q9V2Q7,96.0
2233735,Q9V2S1,96.0
2233736,Q9V2S3,96.0
2233737,P0DKR1,96.0
2233738,P56813,96.0
2233739,Q8J2Y1,96.0
2233740,Q9UY10,96.0
2233741,Q9UY16,96.0
2233742,Q9UY93,96.0
2233743,Q9UY98,96.0
2233744,Q9UYB5,96.0
2233745,Q9UYJ5,96.0
2233746,Q9UYS2,96.0
2233747,Q9UYT3,96.0
2233748,Q9UYW0,96.0
2233749,Q9UYY8,96.0
2233750,Q9UZ49,96.0
2233751,Q9UZ84,96.0
2233752,Q9UZ88,96.0
2233753,Q9UZA3,96.0
2233754,Q9UZA8,96.0
2233755,Q9UZE8,96.0
2233756,Q9UZF0,96.0
2233757,Q9UZJ3,96.0
2233758,Q9UZM5,96.0
2233759,Q9UZT4,96.0
2233760,Q9UZT8,96.0
2233761,Q9V018,96.0
2233762,Q9V023,96.0
2233763,Q9V025,96.0
2233764,Q9V029,96.0
2233765,Q9V050,96.0
2233766,Q9V0B5,96.0
2233767,Q9V0B8,96.0
2233768,Q9V0F5,96.0
2233769,Q9V0F7,96.0
2233770,Q9V0X3,96.0
2233771,Q9V0X6,96.0
2233772,Q9V0Y3,96.0
2233773,Q9V103,96.0
2233774,Q9V121,96.0
2233775,Q9V126,96.0
2233776,Q9V189,96.0
2233777,Q9V1C6,96.0
2233778,Q9V1C7,96.0
2233779,Q9V1D7,96.0
2233780,Q9V1E5,96.0
2233781,Q9V1M3,96.0
2233782,Q9V1R0,96.0
2233783,Q9V1U3,96.0
2233784,Q9V200,96.0
2233785,Q9V274,96.0
2233786,Q9V280,96.0
2233787,Q9V2D7,96.0
2233788,Q9V2F5,96.0
2233789,Q9V2J6,96.0
2233790,Q9V2K6,96.0
2233791,Q9V2M0,96.0
2233792,Q9V2N7,96.0
2233793,Q9V2R5,96.0
2233794,F2L1X6,90.0
2233795,Q9YDP3,92.5
2233796,O73942,92.5
2233797,P0CW91,92.5
2233798,Q9Y9C1,92.5
2233799,Q9Y9T8,92.5
2233800,Q9Y9U3,92.5
2233801,Q9Y9Z0,92.5
2233802,Q9YA42,92.5
2233803,Q9YAC7,92.5
2233804,Q9YAH7,92.5
2233805,Q9YAR5,92.5
2233806,Q9YAV0,92.5
2233807,Q9YAX7,92.5
2233808,Q9YAZ5,92.5
2233809,Q9YB13,92.5
2233810,Q9YB37,92.5
2233811,Q9YB62,92.5
2233812,Q9YBS3,92.5
2233813,Q9YBY3,92.5
2233814,Q9YBY6,92.5
2233815,Q9YBY8,92.5
2233816,Q9YBY9,92.5
2233817,Q9YC06,92.5
2233818,Q9YDF8,92.5
2233819,Q9YDP0,92.5
2233820,Q9YDX6,92.5
2233821,Q9YDY1,92.5
2233822,Q9YEV6,92.5
2233823,Q9YFU8,92.5
2233824,Q9YFY5,92.5
2233825,Q9YFY8,92.5
2233826,O73943,92.5
2233827,P0CW92,92.5
2233828,P57676,92.5
2233829,P58026,92.5
2233830,P58077,92.5
2233831,P58085,92.5
2233832,P58198,92.5
2233833,P58289,92.5
2233834,P58731,92.5
2233835,P59472,92.5
2233836,P61297,92.5
2233837,Q05E21,92.5
2233838,Q9Y904,92.5
2233839,Q9Y914,92.5
2233840,Q9Y942,92.5
2233841,Q9Y9A6,92.5
2233842,Q9Y9A7,92.5
2233843,Q9Y9B3,92.5
2233844,Q9Y9B6,92.5
2233845,Q9Y9F2,92.5
2233846,Q9Y9G4,92.5
2233847,Q9Y9T6,92.5
2233848,Q9Y9T9,92.5
2233849,Q9Y9V7,92.5
2233850,Q9Y9W3,92.5
2233851,Q9Y9W5,92.5
2233852,Q9Y9W6,92.5
2233853,Q9Y9W8,92.5
2233854,Q9Y9W9,92.5
2233855,Q9YA53,92.5
2233856,Q9YA66,92.5
2233857,Q9YA67,92.5
2233858,Q9YA91,92.5
2233859,Q9YAA0,92.5
2233860,Q9YAD5,92.5
2233861,Q9YAD8,92.5
2233862,Q9YAF1,92.5
2233863,Q9YAN6,92.5
2233864,Q9YAN8,92.5
2233865,Q9YAT1,92.5
2233866,Q9YAU3,92.5
2233867,Q9YAU5,92.5
2233868,Q9YAU8,92.5
2233869,Q9YAV2,92.5
2233870,Q9YAW1,92.5
2233871,Q9YAX2,92.5
2233872,Q9YB03,92.5
2233873,Q9YB45,92.5
2233874,Q9YB48,92.5
2233875,Q9YB50,92.5
2233876,Q9YB51,92.5
2233877,Q9YB55,92.5
2233878,Q9YB58,92.5
2233879,Q9YB60,92.5
2233880,Q9YB79,92.5
2233881,Q9YBD5,92.5
2233882,Q9YBN4,92.5
2233883,Q9YBR6,92.5
2233884,Q9YBS5,92.5
2233885,Q9YBS7,92.5
2233886,Q9YBZ8,92.5
2233887,Q9YC02,92.5
2233888,Q9YC03,92.5
2233889,Q9YC05,92.5
2233890,Q9YC11,92.5
2233891,Q9YC19,92.5
2233892,Q9YCV8,92.5
2233893,Q9YCX3,92.5
2233894,Q9YCY0,92.5
2233895,Q9YD10,92.5
2233896,Q9YD22,92.5
2233897,Q9YD25,92.5
2233898,Q9YD27,92.5
2233899,Q9YD28,92.5
2233900,Q9YD67,92.5
2233901,Q9YDD0,92.5
2233902,Q9YDD7,92.5
2233903,Q9YDF6,92.5
2233904,Q9YDG2,92.5
2233905,Q9YDK6,92.5
2233906,Q9YDX4,92.5
2233907,Q9YDX7,92.5
2233908,Q9YDY0,92.5
2233909,Q9YDZ7,92.5
2233910,Q9YEA0,92.5
2233911,Q9YEC1,92.5
2233912,Q9YEM5,92.5
2233913,Q9YEN9,92.5
2233914,Q9YEQ4,92.5
2233915,Q9YES9,92.5
2233916,Q9YEY2,92.5
2233917,Q9YEY5,92.5
2233918,Q9YEZ5,92.5
2233919,Q9YEZ8,92.5
2233920,Q9YF00,92.5
2233921,Q9YF01,92.5
2233922,Q9YF02,92.5
2233923,Q9YF31,92.5
2233924,Q9YF36,92.5
2233925,Q9YF38,92.5
2233926,Q9YF74,92.5
2233927,Q9YF76,92.5
2233928,Q9YF78,92.5
2233929,Q9YF81,92.5
2233930,Q9YF82,92.5
2233931,Q9YF83,92.5
2233932,Q9YF85,92.5
2233933,Q9YF87,92.5
2233934,Q9YF89,92.5
2233935,Q9YF91,92.5
2233936,Q9YF92,92.5
2233937,Q9YF93,92.5
2233938,Q9YF94,92.5
2233939,Q9YF95,92.5
2233940,Q9YF96,92.5
2233941,Q9YF98,92.5
2233942,Q9YFJ2,92.5
2233943,Q9YFM0,92.5
2233944,Q9YFM1,92.5
2233945,Q9YFM2,92.5
2233946,Q9YFN1,92.5
2233947,Q9YFP5,92.5
2233948,Q9YFQ1,92.5
2233949,Q9YFR9,92.5
2233950,Q9YFT8,92.5
2233951,Q9YFV2,92.5
2233952,Q9YFV3,92.5
2233953,Q9YFV8,92.5
2233954,Q9YFY7,92.5
2233955,Q9YFZ1,92.5
2233956,P56816,92.5
2233957,P58322,92.5
2233958,Q05E29,92.5
2233959,Q9Y8N2,92.5
2233960,Q9Y8Q3,92.5
2233961,Q9Y9F0,92.5
2233962,Q9Y9P1,92.5
2233963,Q9YA49,92.5
2233964,Q9YA60,92.5
2233965,Q9YAB0,92.5
2233966,Q9YAF3,92.5
2233967,Q9YAF9,92.5
2233968,Q9YAK0,92.5
2233969,Q9YAS0,92.5
2233970,Q9YAZ1,92.5
2233971,Q9YB24,92.5
2233972,Q9YB42,92.5
2233973,Q9YB44,92.5
2233974,Q9YBE9,92.5
2233975,Q9YBG9,92.5
2233976,Q9YBM7,92.5
2233977,Q9YBU4,92.5
2233978,Q9YC08,92.5
2233979,Q9YCU5,92.5
2233980,Q9YCZ5,92.5
2233981,Q9YD56,92.5
2233982,Q9YDH4,92.5
2233983,Q9YDM3,92.5
2233984,Q9YDZ1,92.5
2233985,Q9YEQ5,92.5
2233986,Q9YER5,92.5
2233987,Q9YET1,92.5
2233988,Q9YEV5,92.5
2233989,Q9YEV9,92.5
2233990,Q9YEX9,92.5
2233991,Q9YFG3,92.5
2233992,Q9YFP2,92.5
2233993,Q9YFR7,92.5
2233994,A4WGZ8,90.0
2233995,A4WIG5,90.0
2233996,A4WJ90,90.0
2233997,A4WJI0,90.0
2233998,A4WKY7,90.0
2233999,A4WLQ3,90.0
2234000,A4WM20,90.0
2234001,A4WNC4,90.0
2234002,A4WGV2,90.0
2234003,A4WGV3,90.0
2234004,A4WGY5,90.0
2234005,A4WH02,90.0
2234006,A4WH03,90.0
2234007,A4WH11,90.0
2234008,A4WH36,90.0
2234009,A4WHI5,90.0
2234010,A4WHQ8,90.0
2234011,A4WHQ9,90.0
2234012,A4WI40,90.0
2234013,A4WIK0,90.0
2234014,A4WIK2,90.0
2234015,A4WIK5,90.0
2234016,A4WIY8,90.0
2234017,A4WIY9,90.0
2234018,A4WIZ3,90.0
2234019,A4WJK0,90.0
2234020,A4WJK5,90.0
2234021,A4WJU1,90.0
2234022,A4WKK8,90.0
2234023,A4WKL2,90.0
2234024,A4WKM4,90.0
2234025,A4WKS9,90.0
2234026,A4WKY2,90.0
2234027,A4WL72,90.0
2234028,A4WL88,90.0
2234029,A4WL93,90.0
2234030,A4WL94,90.0
2234031,A4WL95,90.0
2234032,A4WL96,90.0
2234033,A4WLE0,90.0
2234034,A4WLG6,90.0
2234035,A4WLH8,90.0
2234036,A4WLJ5,90.0
2234037,A4WLJ8,90.0
2234038,A4WLL3,90.0
2234039,A4WLL4,90.0
2234040,A4WLM9,90.0
2234041,A4WLN0,90.0
2234042,A4WLN2,90.0
2234043,A4WLN5,90.0
2234044,A4WLP1,90.0
2234045,A4WLP2,90.0
2234046,A4WLR8,90.0
2234047,A4WLS1,90.0
2234048,A4WLS6,90.0
2234049,A4WLY0,90.0
2234050,A4WLY6,90.0
2234051,A4WM07,90.0
2234052,A4WM27,90.0
2234053,A4WM28,90.0
2234054,A4WM67,90.0
2234055,A4WM72,90.0
2234056,A4WMA2,90.0
2234057,A4WMA6,90.0
2234058,A4WMD6,90.0
2234059,A4WMD9,90.0
2234060,A4WMH5,90.0
2234061,A4WMI3,90.0
2234062,A4WMR8,90.0
2234063,A4WN05,90.0
2234064,A4WN87,90.0
2234065,A4WNA3,90.0
2234066,A4WGW1,90.0
2234067,A4WH12,90.0
2234068,A4WH44,90.0
2234069,A4WH96,90.0
2234070,A4WJ12,90.0
2234071,A4WJ29,90.0
2234072,A4WJL8,90.0
2234073,A4WJP4,90.0
2234074,A4WJR7,90.0
2234075,A4WLS5,90.0
2234076,A4WMB5,90.0
2234077,A4WNB3,90.0
2234078,A4WNC1,90.0
2234079,A1RWY2,87.5
2234080,A1RX40,87.5
2234081,A1RXH8,87.5
2234082,A1RZ10,87.5
2234083,A1RW47,87.5
2234084,A1RWQ3,87.5
2234085,A1RWQ5,87.5
2234086,A1RWQ7,87.5
2234087,A1RWR4,87.5
2234088,A1RWR5,87.5
2234089,A1RWR6,87.5
2234090,A1RWR7,87.5
2234091,A1RWS0,87.5
2234092,A1RWS4,87.5
2234093,A1RWT7,87.5
2234094,A1RWT8,87.5
2234095,A1RWT9,87.5
2234096,A1RWU6,87.5
2234097,A1RWU7,87.5
2234098,A1RWV4,87.5
2234099,A1RWW1,87.5
2234100,A1RWX6,87.5
2234101,A1RX20,87.5
2234102,A1RX38,87.5
2234103,A1RX59,87.5
2234104,A1RX88,87.5
2234105,A1RX99,87.5
2234106,A1RXA9,87.5
2234107,A1RXE1,87.5
2234108,A1RXF3,87.5
2234109,A1RXG2,87.5
2234110,A1RXG6,87.5
2234111,A1RXG7,87.5
2234112,A1RXH2,87.5
2234113,A1RXH6,87.5
2234114,A1RXH7,87.5
2234115,A1RXJ1,87.5
2234116,A1RXM2,87.5
2234117,A1RXN2,87.5
2234118,A1RXN7,87.5
2234119,A1RXQ3,87.5
2234120,A1RXQ7,87.5
2234121,A1RXU8,87.5
2234122,A1RXV1,87.5
2234123,A1RXW9,87.5
2234124,A1RXY3,87.5
2234125,A1RY30,87.5
2234126,A1RY32,87.5
2234127,A1RYD4,87.5
2234128,A1RZC6,87.5
2234129,A1RZT8,87.5
2234130,A1RZT9,87.5
2234131,A1S0T1,87.5
2234132,A1RXF0,87.5
2234133,A1RY17,87.5
2234134,A1RY70,87.5
2234135,A1S0B0,87.5
2234136,P15889,87.5
2234137,P15890,87.5
2234138,Q5JEW1,85.0
2234139,Q5JGG6,85.0
2234140,P58502,85.0
2234141,Q5JD03,85.0
2234142,Q5JDU3,85.0
2234143,Q5JE80,85.0
2234144,Q5JHG7,85.0
2234145,Q5JIY7,85.0
2234146,Q52500,85.0
2234147,Q5JCZ1,85.0
2234148,Q5JD25,85.0
2234149,Q5JD67,85.0
2234150,Q5JDL3,85.0
2234151,Q5JDS2,85.0
2234152,Q5JEB0,85.0
2234153,Q5JET4,85.0
2234154,Q5JF03,85.0
2234155,Q5JF06,85.0
2234156,Q5JF39,85.0
2234157,Q5JFD3,85.0
2234158,Q5JFN8,85.0
2234159,Q5JFU8,85.0
2234160,Q5JFV0,85.0
2234161,Q5JFW1,85.0
2234162,Q5JFW3,85.0
2234163,Q5JFW4,85.0
2234164,Q5JG47,85.0
2234165,Q5JGN0,85.0
2234166,Q5JGR3,85.0
2234167,Q5JGR5,85.0
2234168,Q5JGR9,85.0
2234169,Q5JH14,85.0
2234170,Q5JH31,85.0
2234171,Q5JH36,85.0
2234172,Q5JHN3,85.0
2234173,Q5JHP2,85.0
2234174,Q5JHS5,85.0
2234175,Q5JI42,85.0
2234176,Q5JI77,85.0
2234177,Q5JI98,85.0
2234178,Q5JIB9,85.0
2234179,Q5JIH3,85.0
2234180,Q5JIR5,85.0
2234181,Q5JJ32,85.0
2234182,Q5JJ72,85.0
2234183,Q5JJ73,85.0
2234184,Q5JJ90,85.0
2234185,Q5JJC8,85.0
2234186,Q9HHC9,85.0
2234187,Q9HHD0,85.0
2234188,Q9Y8I1,85.0
2234189,O33475,85.0
2234190,P58109,85.0
2234191,P61111,85.0
2234192,Q52366,85.0
2234193,Q5JCY8,85.0
2234194,Q5JD44,85.0
2234195,Q5JDC7,85.0
2234196,Q5JDD5,85.0
2234197,Q5JDG6,85.0
2234198,Q5JDH1,85.0
2234199,Q5JDH2,85.0
2234200,Q5JDH3,85.0
2234201,Q5JDH4,85.0
2234202,Q5JDH5,85.0
2234203,Q5JDH6,85.0
2234204,Q5JDH9,85.0
2234205,Q5JDI0,85.0
2234206,Q5JDI6,85.0
2234207,Q5JDJ0,85.0
2234208,Q5JDJ4,85.0
2234209,Q5JDK7,85.0
2234210,Q5JDK8,85.0
2234211,Q5JDM6,85.0
2234212,Q5JDR9,85.0
2234213,Q5JDS0,85.0
2234214,Q5JDW8,85.0
2234215,Q5JDW9,85.0
2234216,Q5JE04,85.0
2234217,Q5JE20,85.0
2234218,Q5JE35,85.0
2234219,Q5JE48,85.0
2234220,Q5JE49,85.0
2234221,Q5JE50,85.0
2234222,Q5JE63,85.0
2234223,Q5JEB3,85.0
2234224,Q5JEB6,85.0
2234225,Q5JER9,85.0
2234226,Q5JET2,85.0
2234227,Q5JEZ8,85.0
2234228,Q5JF85,85.0
2234229,Q5JFE1,85.0
2234230,Q5JFJ9,85.0
2234231,Q5JFN1,85.0
2234232,Q5JFX3,85.0
2234233,Q5JFZ3,85.0
2234234,Q5JFZ4,85.0
2234235,Q5JFZ5,85.0
2234236,Q5JG28,85.0
2234237,Q5JGA9,85.0
2234238,Q5JGB4,85.0
2234239,Q5JGB7,85.0
2234240,Q5JGD6,85.0
2234241,Q5JGF3,85.0
2234242,Q5JGJ4,85.0
2234243,Q5JGK6,85.0
2234244,Q5JGK8,85.0
2234245,Q5JGM4,85.0
2234246,Q5JGN1,85.0
2234247,Q5JGR4,85.0
2234248,Q5JGS5,85.0
2234249,Q5JGT3,85.0
2234250,Q5JGT4,85.0
2234251,Q5JGT5,85.0
2234252,Q5JGT6,85.0
2234253,Q5JH13,85.0
2234254,Q5JH27,85.0
2234255,Q5JH32,85.0
2234256,Q5JH34,85.0
2234257,Q5JH35,85.0
2234258,Q5JH43,85.0
2234259,Q5JH51,85.0
2234260,Q5JH72,85.0
2234261,Q5JH78,85.0
2234262,Q5JHA3,85.0
2234263,Q5JHH2,85.0
2234264,Q5JHN0,85.0
2234265,Q5JHN1,85.0
2234266,Q5JHP1,85.0
2234267,Q5JHX4,85.0
2234268,Q5JI24,85.0
2234269,Q5JI44,85.0
2234270,Q5JI51,85.0
2234271,Q5JI54,85.0
2234272,Q5JI74,85.0
2234273,Q5JIE0,85.0
2234274,Q5JIE1,85.0
2234275,Q5JIE3,85.0
2234276,Q5JIR1,85.0
2234277,Q5JIR2,85.0
2234278,Q5JIR4,85.0
2234279,Q5JIR6,85.0
2234280,Q5JIR7,85.0
2234281,Q5JIT0,85.0
2234282,Q5JIY8,85.0
2234283,Q5JIY9,85.0
2234284,Q5JJ64,85.0
2234285,Q5JJD2,85.0
2234286,Q5JJD3,85.0
2234287,Q5JJE2,85.0
2234288,Q5JJE4,85.0
2234289,Q5JJF1,85.0
2234290,Q5JJF2,85.0
2234291,Q5JJF3,85.0
2234292,Q5JJF5,85.0
2234293,Q5JJF6,85.0
2234294,Q5JJF7,85.0
2234295,Q5JJF8,85.0
2234296,Q5JJF9,85.0
2234297,Q5JJG0,85.0
2234298,Q5JJG1,85.0
2234299,Q5JJG2,85.0
2234300,Q5JJG3,85.0
2234301,Q5JJG4,85.0
2234302,Q5JJG5,85.0
2234303,Q5JJG7,85.0
2234304,Q5JJG8,85.0
2234305,Q5JJG9,85.0
2234306,Q5JJH0,85.0
2234307,Q977X3,85.0
2234308,Q9V2W7,85.0
2234309,Q9V2W8,85.0
2234310,Q9V2W9,85.0
2234311,Q9V2X0,85.0
2234312,Q9V2X1,85.0
2234313,Q9Y8I2,85.0
2234314,Q5JDC5,85.0
2234315,Q5JDG5,85.0
2234316,Q5JDH7,85.0
2234317,Q5JDM5,85.0
2234318,Q5JDS9,85.0
2234319,Q5JDU6,85.0
2234320,Q5JE64,85.0
2234321,Q5JER1,85.0
2234322,Q5JET9,85.0
2234323,Q5JF28,85.0
2234324,Q5JF37,85.0
2234325,Q5JF83,85.0
2234326,Q5JFH5,85.0
2234327,Q5JFK7,85.0
2234328,Q5JFL6,85.0
2234329,Q5JG00,85.0
2234330,Q5JGF0,85.0
2234331,Q5JGJ7,85.0
2234332,Q5JGN3,85.0
2234333,Q5JGV3,85.0
2234334,Q5JGV4,85.0
2234335,Q5JH90,85.0
2234336,Q5JHB2,85.0
2234337,Q5JHG1,85.0
2234338,Q5JHL2,85.0
2234339,Q5JI02,85.0
2234340,Q5JIX0,85.0
2234341,Q5JJB4,85.0
2234342,Q5JJC3,85.0
2234343,Q9HH05,85.0
2234344,Q93LQ6,80.0
2234345,A3MSP1,92.5
2234346,A3MWN5,92.5
2234347,A3MS37,92.5
2234348,A3MT40,92.5
2234349,A3MT41,92.5
2234350,A3MTA9,92.5
2234351,A3MV08,92.5
2234352,A3MVS2,92.5
2234353,A3MWF6,92.5
2234354,A3MWX6,92.5
2234355,A3MXH2,92.5
2234356,A3MXJ5,92.5
2234357,A3MY15,92.5
2234358,A3MS27,92.5
2234359,A3MS28,92.5
2234360,A3MS41,92.5
2234361,A3MS42,92.5
2234362,A3MS50,92.5
2234363,A3MS76,92.5
2234364,A3MSJ3,92.5
2234365,A3MSJ6,92.5
2234366,A3MSN3,92.5
2234367,A3MSX5,92.5
2234368,A3MT10,92.5
2234369,A3MT22,92.5
2234370,A3MTA0,92.5
2234371,A3MTA8,92.5
2234372,A3MTL3,92.5
2234373,A3MTL6,92.5
2234374,A3MTM9,92.5
2234375,A3MTT6,92.5
2234376,A3MTU7,92.5
2234377,A3MU07,92.5
2234378,A3MU87,92.5
2234379,A3MU88,92.5
2234380,A3MUD0,92.5
2234381,A3MUE4,92.5
2234382,A3MUI7,92.5
2234383,A3MUN9,92.5
2234384,A3MUP1,92.5
2234385,A3MUQ5,92.5
2234386,A3MUS9,92.5
2234387,A3MUT0,92.5
2234388,A3MUU4,92.5
2234389,A3MUU9,92.5
2234390,A3MUV2,92.5
2234391,A3MUZ1,92.5
2234392,A3MV36,92.5
2234393,A3MV63,92.5
2234394,A3MV65,92.5
2234395,A3MV68,92.5
2234396,A3MV69,92.5
2234397,A3MVD1,92.5
2234398,A3MVE0,92.5
2234399,A3MVF0,92.5
2234400,A3MWI4,92.5
2234401,A3MWJ1,92.5
2234402,A3MWN4,92.5
2234403,A3MWN6,92.5
2234404,A3MWN7,92.5
2234405,A3MWX9,92.5
2234406,A3MWY1,92.5
2234407,A3MWY2,92.5
2234408,A3MWZ7,92.5
2234409,A3MWZ8,92.5
2234410,A3MX13,92.5
2234411,A3MX14,92.5
2234412,A3MX26,92.5
2234413,A3MX34,92.5
2234414,A3MX63,92.5
2234415,A3MX75,92.5
2234416,A3MX77,92.5
2234417,A3MX78,92.5
2234418,A3MX83,92.5
2234419,A3MX99,92.5
2234420,A3MXP3,92.5
2234421,A3MXT8,92.5
2234422,A3MXX9,92.5
2234423,A3MXY6,92.5
2234424,A3MXZ2,92.5
2234425,A3MXZ4,92.5
2234426,A3MY45,92.5
2234427,P0DOY4,92.5
2234428,A3MS51,92.5
2234429,A3MS85,92.5
2234430,A3MSE0,92.5
2234431,A3MSH9,92.5
2234432,A3MSS2,92.5
2234433,A3MTQ3,92.5
2234434,A3MV32,92.5
2234435,A3MV40,92.5
2234436,A3MWD6,92.5
2234437,A3MWE7,92.5
2234438,A3MY04,92.5
2234439,A3MY12,92.5
2234440,A3DMG2,92.0
2234441,A3DMH6,92.0
2234442,A3DML3,92.0
2234443,A3DMR6,92.0
2234444,A3DMR8,92.0
2234445,A3DMX9,92.0
2234446,A3DNJ6,92.0
2234447,A3DL40,92.0
2234448,A3DL59,92.0
